NAME	TITLE	SCORE	
SCN2A		-6.58947	
SCG5		-6.59058	
SHOC1		-6.59114	
SOSTDC1		-6.59869	
HLA-DQB2		-6.60131	
CHMP5		-6.60145	
IZUMO1R		-6.60376	
SCG2		-6.60843	
EEFSEC		-6.61164	
NDUFB3		-6.62278	
HEATR5A		-6.62574	
ZNF548		-6.62676	
SFRP5		-6.63094	
NUTM2E		-6.63397	
RSPH14		-6.63522	
RNF125		-6.63766	
SREK1IP1		-6.64376	
SETD9		-6.64455	
AANAT		-6.64649	
NLGN2		-6.65076	
THOC1		-6.65957	
ZNF571		-6.66135	
LCA5		-6.66606	
OR2A1		-6.66644	
BOLA3		-6.67514	
TDRD6		-6.67534	
OLFML2A		-6.67611	
LIME1		-6.67957	
CTAGE8		-6.68157	
TOMM40L		-6.68172	
PCNX2		-6.68254	
SH3D21		-6.69495	
CLTA		-6.69499	
LDB1		-6.69513	
FANCI		-6.69518	
CENPI		-6.69912	
TDG		-6.6993	
LEPR		-6.69998	
WFDC3		-6.70143	
MNS1		-6.70313	
ATAD5		-6.7043	
ASB18		-6.70521	
DCTN1		-6.70542	
PPP2R1A		-6.71214	
CEP57L1		-6.71243	
DNAJC17		-6.71273	
STIL		-6.7201	
PTRH1		-6.72106	
SURF4		-6.72134	
PCDHA7		-6.72719	
EPYC		-6.7293	
THY1		-6.73136	
ATP5F1A		-6.73252	
ZNF337		-6.7386	
CFAP57		-6.73903	
U2AF2		-6.73974	
SAPCD1		-6.74902	
NAPRT		-6.75062	
LRRC69		-6.75393	
TEKT5		-6.75421	
SLAMF9		-6.76079	
CARMIL3		-6.77109	
SDK1		-6.77607	
GJC3		-6.77623	
RAB11A		-6.77661	
KIAA0825		-6.77783	
FAM229A		-6.77992	
TMPRSS13		-6.78518	
MAPK8IP2		-6.78701	
SLC25A41		-6.79191	
TPSB2		-6.79335	
SIRT3		-6.79661	
MPPED1		-6.79688	
FAM32A		-6.79995	
SESTD1		-6.80136	
ZFYVE16		-6.80218	
TCAF1		-6.8023	
FNBP1L		-6.80269	
AP5Z1		-6.8039	
DKK1		-6.8057	
BRWD3		-6.80733	
SPOCK3		-6.8175	
NFE2		-6.82338	
ENTPD1		-6.825	
KCNH7		-6.8258	
C2orf92		-6.829	
RANBP3L		-6.83254	
ANKRD34B		-6.83364	
MS4A3		-6.83443	
ANKRD33		-6.83475	
PCDHA3		-6.83901	
GOLGA8B		-6.83994	
GSTM5		-6.84004	
C20orf27		-6.84057	
FAM78A		-6.84096	
ARTN		-6.8447	
PRSS36		-6.85616	
CFAP44		-6.85875	
TREML4		-6.86405	
MRO		-6.86877	
LIN7C		-6.87128	
LAMTOR5		-6.877	
COX8C		-6.88269	
IDH3B		-6.88516	
TMEM198		-6.88532	
PLEKHA8		-6.88631	
BMP2K		-6.88824	
NUBP1		-6.88994	
CKMT2		-6.89003	
SLC18B1		-6.89217	
KCNJ9		-6.89342	
STRA6		-6.89381	
C7orf57		-6.89643	
GXYLT1		-6.89653	
MEOX2		-6.8996	
SPTLC1		-6.90318	
AK5		-6.9127	
DIP2A		-6.91674	
LAMB4		-6.91889	
STAC2		-6.92136	
RNASE3		-6.92153	
LEMD2		-6.92473	
PLXNC1		-6.94347	
COPG1		-6.94937	
ZNF527		-6.94981	
RSPO4		-6.95772	
MRPL42		-6.96252	
COMMD7		-6.97092	
TTC38		-6.9717	
CPOX		-6.97247	
SEL1L2		-6.97265	
MAOA		-6.97394	
RABL2B		-6.97829	
ZNF560		-6.97841	
ATP5PD		-6.97914	
ADGRF4		-6.98648	
CATIP		-6.98884	
HIST3H2BB		-7.00009	
SCAMP4		-7.00052	
LSM8		-7.00245	
TNFSF18		-7.00275	
SUMO4		-7.00337	
AGRP		-7.00662	
MFSD5		-7.01606	
SNRPG		-7.01869	
THAP2		-7.02223	
HEMGN		-7.02321	
ZSWIM6		-7.02477	
STRN		-7.02631	
TNRC18		-7.02764	
COCH		-7.03035	
CTF1		-7.0309	
TMEM65		-7.04062	
GALK2		-7.04426	
DOCK7		-7.05147	
TBX22		-7.05328	
EGR4		-7.05388	
ZIM2		-7.05413	
IGIP		-7.05677	
VGLL4		-7.06043	
ST3GAL1		-7.07411	
FOXRED1		-7.07549	
CPA3		-7.07841	
DNHD1		-7.08488	
TTC34		-7.09146	
COQ3		-7.09875	
PCDHA10		-7.09952	
CNGA4		-7.10283	
NXNL1		-7.10381	
KIR2DL4		-7.11034	
LRRN4CL		-7.11587	
ERMAP		-7.11684	
ARSG		-7.11694	
TECPR1		-7.11781	
COG6		-7.12628	
PTPA		-7.13859	
FRAT1		-7.14093	
OR52N4		-7.14438	
HBG1		-7.15138	
CCL28		-7.15366	
SDF2		-7.15841	
NRG3		-7.16018	
KLHL31		-7.17064	
UBE2I		-7.17443	
ANKRD55		-7.17634	
C1orf122		-7.17768	
ANKRD20A2		-7.18498	
BUD31		-7.18778	
SPDYE1		-7.18934	
NEU1		-7.19292	
C3orf80		-7.19781	
ZNF711		-7.19881	
APH1B		-7.19925	
FCER2		-7.19967	
FIBP		-7.2019	
CYTIP		-7.2028	
CHIC2		-7.20372	
ZNF691		-7.20877	
POLR2H		-7.20943	
LHX9		-7.21008	
HBG2		-7.2126	
ETV7		-7.21572	
ONECUT1		-7.22462	
ANK3		-7.22577	
HMGCLL1		-7.22681	
AMMECR1L		-7.23516	
LMO7		-7.2359	
PTGER3		-7.24216	
PPIF		-7.24456	
LAD1		-7.24586	
PRXL2C		-7.24604	
LILRB5		-7.249	
GUCY2D		-7.25189	
EML1		-7.25213	
MFN1		-7.25217	
TSPAN19		-7.25647	
EPM2AIP1		-7.25662	
ZNF471		-7.2579	
FBXO24		-7.27527	
CFAP206		-7.27685	
CEP295NL		-7.28499	
TOP3B		-7.28776	
LRAT		-7.29142	
SGSM2		-7.29161	
NAGS		-7.29935	
FCRL5		-7.30308	
CREG2		-7.30372	
CCN1		-7.31592	
RPL3		-7.31611	
DMTN		-7.3166	
SERTAD1		-7.31996	
SHANK2		-7.32011	
SMIM30		-7.32217	
NEK1		-7.32387	
RILP		-7.32538	
HTR1D		-7.32724	
MLC1		-7.32896	
MMAB		-7.3303	
NEMP1		-7.33129	
SLC25A30		-7.3326	
DHRS12		-7.33298	
PLCH1		-7.33486	
MDFIC		-7.33506	
SLC9A9		-7.33565	
GALR1		-7.3404	
IL5RA		-7.34238	
CACNB4		-7.34569	
NKTR		-7.34826	
GATA1		-7.35616	
SKP2		-7.36776	
SERPINB2		-7.36842	
CFAP70		-7.37196	
C1QL2		-7.37664	
MTX1		-7.37731	
PABPN1		-7.38184	
PPP1R21		-7.38394	
SLC39A12		-7.3853	
SCN4B		-7.38983	
ZNF519		-7.39115	
ZNF605		-7.39292	
SEC14L2		-7.39325	
LIPN		-7.39382	
FAM86B1		-7.39441	
FCER1A		-7.39515	
RAD18		-7.41061	
FTL		-7.41202	
CCDC107		-7.41367	
ACKR3		-7.41381	
ZNF165		-7.41608	
CD207		-7.42019	
C1S		-7.42073	
FBP1		-7.42909	
EXO1		-7.42911	
CCN3		-7.43224	
UBASH3A		-7.4331	
SFT2D2		-7.43512	
RRP8		-7.43557	
CLEC12B		-7.43834	
KIT		-7.43983	
ARHGDIA		-7.44029	
OR10P1		-7.44454	
TMEM156		-7.44789	
ZNF214		-7.45268	
SEMA3C		-7.45766	
TCTA		-7.46049	
FREM3		-7.46849	
CKLF		-7.47325	
CHORDC1		-7.47848	
TMEM9B		-7.48129	
LHX4		-7.48184	
SYNE3		-7.4846	
ARVCF		-7.48642	
CDC42		-7.48908	
NCR3		-7.49834	
TMIGD2		-7.50237	
EFCAB11		-7.50253	
GPR21		-7.50496	
SEC61A2		-7.50578	
HSD17B13		-7.5058	
SULT1A4		-7.50791	
C12orf43		-7.51014	
MAPKAPK3		-7.51369	
KCNJ15		-7.52163	
STON1-GTF2A1L		-7.5293	
C2orf73		-7.53237	
ICAM1		-7.5332	
GADD45B		-7.53523	
ATP1A1		-7.53552	
SRD5A1		-7.54148	
FAM167A		-7.54177	
ZNF547		-7.54624	
COX5B		-7.54827	
VCAM1		-7.54845	
ENC1		-7.54918	
KYAT1		-7.55043	
RS1		-7.55384	
CD160		-7.555	
RELN		-7.55655	
PLA2G2F		-7.56011	
HIST1H2AG		-7.56088	
IFNG		-7.56276	
TFAP2C		-7.56739	
TBC1D30		-7.56964	
ZNF730		-7.57041	
TMEM72		-7.57768	
FOXP1		-7.5789	
AADAC		-7.57946	
C17orf107		-7.58009	
TMEM221		-7.58056	
OTULIN		-7.58744	
PLCXD1		-7.59085	
ZC3H11B		-7.59322	
ACPP		-7.60019	
NPAS2		-7.60102	
OSBPL10		-7.61174	
SYCE3		-7.61227	
CROCC		-7.61284	
STPG2		-7.61323	
SLIT3		-7.61421	
LRRC46		-7.61623	
ADGRG5		-7.6213	
ETAA1		-7.62414	
LRIT2		-7.62501	
CD247		-7.62953	
ZNF804A		-7.63869	
SLC24A1		-7.6398	
RELCH		-7.63986	
KNDC1		-7.64163	
CXXC1		-7.64381	
SERPIND1		-7.64436	
STK26		-7.64485	
ESM1		-7.64597	
SOCS3		-7.65033	
DEPDC1B		-7.65101	
ZGLP1		-7.65584	
SSBP4		-7.65908	
PTH2R		-7.65966	
RABGEF1		-7.66022	
MORN3		-7.66318	
NSMCE1		-7.66513	
HIST2H2BE		-7.6701	
CCDC28A		-7.67016	
IFIT1B		-7.67202	
MPHOSPH6		-7.6743	
APEX2		-7.67478	
FCRL6		-7.67508	
SNX31		-7.68109	
ADCYAP1		-7.68173	
RSPH9		-7.68363	
CPPED1		-7.68455	
ABCG5		-7.68575	
TEX14		-7.68986	
UNC80		-7.69132	
ETFDH		-7.69168	
TVP23B		-7.69646	
DNAH6		-7.69727	
PLAAT4		-7.70159	
RBBP9		-7.70164	
LYPD3		-7.70377	
PIGO		-7.70487	
CDCP2		-7.70793	
TAF1A		-7.71071	
HSF1		-7.71486	
SRSF2		-7.71508	
PPP1R42		-7.72001	
MUC6		-7.72949	
ERI1		-7.7317	
SLC17A4		-7.7333	
CYP27C1		-7.73338	
TMPPE		-7.73605	
RUBCNL		-7.73949	
NEIL3		-7.7405	
RFPL2		-7.74242	
XRCC2		-7.7483	
CXCL10		-7.74888	
FAM72D		-7.75082	
RNF133		-7.75114	
ATRN		-7.75287	
GTF2E2		-7.75307	
ANXA2R		-7.75394	
CPNE7		-7.75732	
PRLH		-7.76023	
EHMT2		-7.76382	
PRDX2		-7.76517	
LRFN4		-7.76583	
RNF223		-7.77059	
ZNF33B		-7.77687	
TRIM4		-7.78009	
LBX2		-7.78636	
TIMM8A		-7.79026	
PAQR7		-7.79473	
CIDEB		-7.7948	
DEPDC4		-7.79534	
C11orf42		-7.79874	
OTOP1		-7.79917	
UPK3BL1		-7.80041	
DRAM2		-7.80349	
PAN3		-7.80388	
PIWIL1		-7.80499	
TIGIT		-7.80582	
PASK		-7.80703	
PRR15		-7.82085	
NAALAD2		-7.82329	
SAMD15		-7.8242	
TBC1D25		-7.83084	
ZNF627		-7.83672	
PLAT		-7.83756	
CLRN3		-7.83764	
SLC25A4		-7.84258	
TRIM74		-7.84598	
FAM163B		-7.8465	
TRAF2		-7.84801	
SSX2IP		-7.84947	
CLDN7		-7.85262	
TMEM40		-7.85607	
TP53BP1		-7.87558	
ERV3-1		-7.89351	
LGALS1		-7.89525	
BDKRB1		-7.89648	
AP2A2		-7.89678	
ARHGAP35		-7.89699	
PAAF1		-7.90038	
DNAAF1		-7.90335	
RAMP1		-7.90478	
ADAMTS8		-7.9123	
JPH4		-7.91271	
CYCS		-7.91659	
SF3B4		-7.92305	
SLC66A3		-7.92628	
GRIN2C		-7.92725	
G6PC2		-7.92864	
SLC25A3		-7.93563	
ZBTB21		-7.93772	
TRPM6		-7.93914	
OR5K1		-7.93944	
REPS2		-7.94046	
SLC30A2		-7.94051	
FNDC11		-7.9434	
C9orf50		-7.94455	
LRRC70		-7.94703	
FAIM		-7.94735	
TXNRD2		-7.94912	
SUGT1		-7.9507	
RAB27B		-7.95239	
TNFAIP2		-7.95691	
CSTA		-7.95949	
PTPRS		-7.9637	
GAL		-7.9642	
PEX7		-7.97205	
MRVI1		-7.97688	
MINPP1		-7.98789	
NDUFA4		-7.98814	
EPB42		-7.98994	
AK8		-7.991	
HAL		-7.99338	
CYP4B1		-8.00681	
SH3BGRL2		-8.01177	
NXF3		-8.01359	
ZNF831		-8.02098	
SLC46A2		-8.02301	
ABCC3		-8.02635	
FRMPD2		-8.0292	
GPC2		-8.04255	
METTL17		-8.04264	
SLC27A1		-8.04612	
ABHD14A		-8.05707	
HAUS8		-8.06249	
IL6		-8.06559	
IGLON5		-8.0671	
MAGED1		-8.07403	
TCTEX1D4		-8.07648	
TMEM30A		-8.08659	
RERG		-8.08746	
ZNF219		-8.08767	
CDCA5		-8.08896	
LAMTOR2		-8.09132	
ZMPSTE24		-8.09133	
COX7C		-8.09596	
RDH14		-8.102	
GMCL1		-8.10225	
GMNN		-8.10547	
STX6		-8.11027	
KCTD14		-8.1117	
CDH17		-8.1117	
BMP5		-8.11662	
SLC17A3		-8.11687	
STEAP1		-8.11816	
SNRPF		-8.12066	
CNOT9		-8.12144	
MAN2B1		-8.12407	
RFX8		-8.12729	
ALOX12		-8.13082	
CCR6		-8.13529	
TRIO		-8.13837	
ASMT		-8.13883	
SS18L2		-8.14403	
ZNF541		-8.14645	
FOLR1		-8.14657	
TCF19		-8.1717	
LRRC4C		-8.17216	
GLI2		-8.17618	
B9D2		-8.17637	
ERH		-8.17876	
SEPTIN12		-8.18522	
CHEK1		-8.19165	
ATP5PB		-8.19912	
ZNF860		-8.20237	
HBEGF		-8.20647	
PCDHGB6		-8.20739	
CCNE2		-8.21506	
PPIA		-8.21738	
AFAP1L1		-8.21863	
PRC1		-8.22376	
LINGO3		-8.22489	
TM2D3		-8.23361	
CHCHD10		-8.23519	
ATP6V0E1		-8.23564	
C1QTNF9B		-8.24425	
KCNS1		-8.24468	
MS4A1		-8.24551	
TRIM59		-8.24916	
CYTH2		-8.26057	
BRICD5		-8.26336	
SOD1		-8.27093	
STX1B		-8.27588	
C17orf75		-8.27749	
FSD1		-8.27806	
SLC39A5		-8.28099	
NUTM2D		-8.28361	
MAN1A1		-8.28879	
ATN1		-8.28885	
C2orf72		-8.29038	
FXYD3		-8.2905	
ZPBP		-8.29058	
KDM6B		-8.29418	
LITAF		-8.2947	
ITLN2		-8.29684	
CNFN		-8.29916	
UST		-8.30104	
SDCBP2		-8.30417	
CENPE		-8.30779	
FAM72B		-8.30791	
PMEL		-8.31653	
SPINK1		-8.31713	
TRUB1		-8.32084	
AUNIP		-8.32495	
FKBP1C		-8.32946	
TCP11L1		-8.32979	
TMEM50B		-8.33464	
PSD		-8.34048	
YIPF3		-8.346	
IQCK		-8.34768	
MPDU1		-8.34986	
SFR1		-8.35049	
LY6G6E		-8.35252	
FGFR2		-8.35467	
NANS		-8.35643	
FNDC1		-8.36039	
TRNAU1AP		-8.36285	
RABAC1		-8.36569	
LYPD1		-8.38105	
ZNF91		-8.38495	
GOLM1		-8.39269	
KRT222		-8.39275	
CRLF1		-8.39461	
CCDC175		-8.39971	
FETUB		-8.39983	
ZNF250		-8.39987	
CNGB3		-8.40276	
LRRC71		-8.40482	
SHC3		-8.40587	
ZNF669		-8.41256	
MTFR1L		-8.41649	
AMZ1		-8.41661	
HDHD5		-8.4184	
METAP1		-8.42088	
NDST2		-8.42617	
ZNF442		-8.42793	
AQP6		-8.43644	
CINP		-8.43934	
TRPA1		-8.4427	
CCDC154		-8.44813	
SLC23A1		-8.45218	
CKAP2L		-8.45757	
TMEM89		-8.45765	
NUBPL		-8.46007	
AIM2		-8.46109	
CCDC112		-8.46201	
SLC29A1		-8.47536	
TRIM73		-8.47655	
CCL24		-8.47951	
SGSM3		-8.48313	
SLC26A8		-8.48325	
EFHD1		-8.48498	
MEN1		-8.48591	
TSHZ2		-8.4871	
KLRG1		-8.49334	
CTXN1		-8.5006	
METTL21A		-8.50098	
CARD8		-8.50313	
KRT19		-8.50573	
EHD1		-8.50726	
C2CD4B		-8.5108	
PARP9		-8.51132	
OXT		-8.51441	
SLC22A10		-8.51497	
NLRC4		-8.51776	
ADGRD2		-8.51888	
SLC30A7		-8.5222	
MMACHC		-8.52289	
HRK		-8.52297	
MYL12B		-8.52347	
IQCH		-8.52787	
GRID2IP		-8.53262	
ESRRG		-8.53451	
TSPYL6		-8.53743	
KBTBD8		-8.5399	
ZFP64		-8.54199	
SPESP1		-8.54668	
ANKRD36		-8.55	
SLAMF1		-8.55019	
TEC		-8.55095	
DOCK4		-8.5537	
MINDY4B		-8.55525	
ZNF436		-8.55666	
ARV1		-8.55978	
GZMK		-8.56226	
FAM181B		-8.57324	
S100Z		-8.57824	
ING3		-8.57988	
ATPSCKMT		-8.58197	
FCRL2		-8.58431	
ERFL		-8.58497	
RXFP1		-8.58803	
SMARCA1		-8.59337	
CCDC30		-8.60943	
ZNF585A		-8.6099	
OGFRL1		-8.61056	
LRRC61		-8.61134	
CD69		-8.61707	
B3GAT1		-8.61812	
EGR1		-8.6231	
SPX		-8.63361	
ZNF140		-8.64529	
DEFA3		-8.64613	
PAPLN		-8.65075	
IGFBP6		-8.65202	
MLLT11		-8.65693	
NASP		-8.65775	
GPR155		-8.6582	
IL1R1		-8.65953	
DIXDC1		-8.66079	
CFAP45		-8.66611	
XCL2		-8.67032	
GALNTL5		-8.69655	
MED9		-8.69896	
SLC51A		-8.70036	
ITPRIPL2		-8.70161	
TNFRSF18		-8.70413	
CRTAC1		-8.70894	
COL14A1		-8.71081	
CEP131		-8.71167	
SIGLEC1		-8.71195	
RGL2		-8.72033	
TFG		-8.72632	
TBX3		-8.72746	
FKBP8		-8.73173	
F2		-8.73366	
GP9		-8.74659	
SIRT5		-8.74965	
TRIM10		-8.75669	
FICD		-8.75945	
DEFA4		-8.76216	
DTL		-8.76301	
SKI		-8.76534	
CLDN10		-8.77008	
NDFIP1		-8.77161	
ZNF169		-8.77412	
ITPRID1		-8.78355	
GZMH		-8.78483	
LEFTY2		-8.79262	
PLCXD2		-8.79337	
RBM45		-8.79505	
GFY		-8.79749	
PLEK2		-8.80356	
ECSIT		-8.81142	
FAR1		-8.81272	
P2RX1		-8.81386	
TASP1		-8.8198	
NFXL1		-8.82591	
NUTM2G		-8.83122	
NDUFS8		-8.8342	
RAB11FIP1		-8.83981	
SPSB2		-8.84099	
ARC		-8.84227	
CSRP1		-8.8454	
PWWP2A		-8.84667	
NDUFA3		-8.85296	
DEXI		-8.8736	
SLC7A11		-8.87838	
KBTBD3		-8.88059	
ANKMY2		-8.88154	
SLC10A3		-8.88238	
FAM186A		-8.88992	
ZGPAT		-8.90184	
MGAT5B		-8.90425	
OR6C2		-8.90985	
RIC8B		-8.91029	
RCN1		-8.91085	
GOLGA6L7		-8.91177	
SLC29A3		-8.91307	
SCGB3A1		-8.91422	
RGS22		-8.92054	
CFAP69		-8.92287	
SMLR1		-8.92726	
RNF224		-8.93376	
C11orf65		-8.93553	
HMSD		-8.93686	
GEN1		-8.93779	
TIMM21		-8.93856	
CER1		-8.93892	
NUTM2A		-8.94377	
ERVK3-1		-8.94652	
SBSPON		-8.9466	
ANTKMT		-8.95535	
FAM178B		-8.96016	
CALHM6		-8.96056	
VGLL3		-8.96166	
ZNF720		-8.9737	
PPP1R14C		-8.97753	
CD1C		-8.97906	
FAM153B		-8.98131	
LTBR		-8.98603	
FOLH1		-8.98975	
SLC35B2		-8.99293	
KATNB1		-8.99909	
DHRS13		-9.0037	
SORBS3		-9.00437	
ZNF616		-9.00666	
MYO5B		-9.00693	
MATN1		-9.00951	
GBP5		-9.01535	
TMCO1		-9.01963	
SPATA18		-9.03056	
CITED1		-9.03562	
EXOSC4		-9.03614	
SDHA		-9.03645	
CRISPLD1		-9.03881	
BMP8B		-9.03979	
LMO3		-9.04386	
SIRPD		-9.04446	
VSTM1		-9.04704	
NPHP3		-9.05209	
UGCG		-9.05667	
LYZ		-9.05923	
C15orf62		-9.06291	
GHRH		-9.07065	
BTG1		-9.07099	
CSRP3		-9.0719	
GLB1L		-9.07222	
C11orf91		-9.07266	
PLAAT2		-9.0787	
ERO1A		-9.08395	
NIBAN3		-9.08454	
STK32A		-9.08652	
VIT		-9.08818	
EVC2		-9.08902	
SSNA1		-9.09488	
MICOS13		-9.09744	
ISCU		-9.10617	
TH		-9.11103	
NTRK3		-9.11299	
PPEF1		-9.11355	
MTRNR2L11		-9.11581	
LARP7		-9.11898	
APOLD1		-9.11934	
DKKL1		-9.127	
ZNF484		-9.13237	
SLC10A4		-9.13327	
ZNF155		-9.14205	
MAPK13		-9.14983	
CDCA8		-9.15157	
TMEM259		-9.15651	
MMP17		-9.16053	
ZNF490		-9.16116	
C11orf95		-9.1631	
TMEM151A		-9.16647	
CXCR3		-9.1672	
MTRNR2L4		-9.17545	
PROSER3		-9.17569	
YWHAH		-9.17729	
IMPG1		-9.17758	
LPAR1		-9.1776	
EFCAB1		-9.18183	
LCN1		-9.19147	
PARP16		-9.19741	
MAPK1IP1L		-9.19774	
ANXA11		-9.2008	
CMTM1		-9.20454	
IGSF21		-9.20759	
LYVE1		-9.21188	
CD6		-9.21504	
EPHA10		-9.21806	
ZNF621		-9.21943	
CCL7		-9.22186	
SLAMF7		-9.22307	
RND1		-9.22419	
SV2C		-9.22609	
ELOVL6		-9.23118	
ACLY		-9.23834	
PROZ		-9.2393	
ZNF844		-9.24481	
PCLAF		-9.24941	
TMEM178A		-9.25619	
CANX		-9.25674	
CEACAM8		-9.25728	
RNH1		-9.26985	
ATP2C2		-9.27566	
ADAM22		-9.27645	
SYCE2		-9.2786	
ELP1		-9.27875	
TTLL6		-9.28489	
ERICH6B		-9.28578	
RALA		-9.28654	
PVR		-9.29965	
ASCL2		-9.30043	
FANCL		-9.30163	
LSP1		-9.30199	
LRP2		-9.30931	
COX14		-9.31118	
HSD17B10		-9.3129	
SETD4		-9.31633	
ADPRHL1		-9.32449	
COL11A2		-9.32862	
IGSF22		-9.32933	
POU2F3		-9.33242	
ZNF714		-9.33467	
POU5F1B		-9.33665	
TMC3		-9.34433	
FOS		-9.34442	
TAGLN3		-9.34846	
PDHA1		-9.35521	
SGK2		-9.35638	
ARHGAP26		-9.38986	
NEK2		-9.3966	
GYPC		-9.39919	
TTC26		-9.3994	
IQCJ		-9.40404	
NRN1L		-9.40621	
RNF227		-9.41148	
ZNF799		-9.41229	
ELOVL7		-9.41235	
DHX35		-9.41921	
GLIPR1L1		-9.41997	
KLC4		-9.42023	
KLHDC8A		-9.42059	
SLC6A3		-9.43379	
CXCL2		-9.4347	
PI3		-9.43617	
PTPRN		-9.43971	
GZMA		-9.44739	
ZNF81		-9.45733	
AKAP12		-9.46938	
TSHZ1		-9.46973	
RAB40A		-9.47275	
KAZALD1		-9.47619	
KMO		-9.47646	
KCNK12		-9.47688	
CAMK2N2		-9.47939	
CENPF		-9.47953	
OST4		-9.47984	
UBE2Z		-9.48709	
TRIM9		-9.48753	
GPC6		-9.49119	
CLEC9A		-9.49122	
ITGA7		-9.4913	
PTCRA		-9.49147	
S100A6		-9.49503	
GSS		-9.49664	
DLGAP5		-9.49809	
TYK2		-9.49891	
GPR82		-9.50175	
GSPT2		-9.50594	
ARMC9		-9.50636	
BCAT1		-9.50681	
VEPH1		-9.5071	
CALB2		-9.50745	
TMED8		-9.51187	
TLN1		-9.51267	
SCN2B		-9.51268	
CEP83		-9.51427	
NMT2		-9.51787	
GGH		-9.51809	
SEPTIN1		-9.519	
PRR18		-9.52172	
OR2W3		-9.52294	
SHPK		-9.52322	
HCAR2		-9.52686	
ZBTB37		-9.52872	
ID4		-9.52885	
ZNF549		-9.52965	
DNAH3		-9.53326	
THSD7B		-9.54454	
HUS1B		-9.55746	
KLRC1		-9.55907	
POU2AF1		-9.56347	
TMEM104		-9.56419	
WNT10B		-9.5711	
LARGE1		-9.57592	
MAGEE2		-9.57684	
OBSL1		-9.59198	
GINS1		-9.59651	
SLMAP		-9.60115	
CADM4		-9.60284	
COL12A1		-9.603	
BMP2		-9.62208	
FAAP24		-9.63053	
MGAM2		-9.63142	
ERICH2		-9.63192	
PCDHGA8		-9.6386	
CDRT15		-9.64644	
RNF183		-9.65929	
SGO1		-9.66099	
NCOA2		-9.66795	
CAMTA1		-9.66997	
HLA-DQA1		-9.67006	
ZFYVE28		-9.67007	
UFM1		-9.67133	
EPCAM		-9.6849	
ITIH5		-9.68505	
C20orf203		-9.6957	
IL1RAPL2		-9.70404	
CEP192		-9.705	
ZNF622		-9.71286	
PGBD5		-9.71435	
FBLL1		-9.71479	
CFH		-9.71942	
TYSND1		-9.71998	
TAS1R3		-9.73064	
SMARCD1		-9.73874	
ADRB3		-9.74244	
PWWP3A		-9.75805	
PRKY		-9.75851	
CRPPA		-9.75978	
ANGPT4		-9.76964	
HCRTR2		-9.77115	
PHKG2		-9.77719	
ITFG1		-9.7773	
NLRP6		-9.78261	
ZNF182		-9.78528	
ABL1		-9.78688	
FAM124B		-9.7888	
B4GALT1		-9.7898	
DARS2		-9.79334	
CASP9		-9.79756	
SMIM7		-9.80205	
ADGRG6		-9.80473	
C11orf74		-9.80492	
PRTN3		-9.80566	
TLR7		-9.8058	
PUSL1		-9.806	
NOX4		-9.81475	
TRPM4		-9.81541	
TRIM34		-9.81629	
RP1L1		-9.82094	
LMF1		-9.82285	
MTERF2		-9.83035	
SIRPB1		-9.83685	
SPATA19		-9.83839	
MAPRE2		-9.84271	
ESPN		-9.84313	
ABCG8		-9.84861	
MRPL13		-9.84931	
ZNF624		-9.85123	
TMEM253		-9.85171	
MUC12		-9.85527	
SNX30		-9.85606	
TPCN2		-9.85606	
TAS2R10		-9.86097	
DENND11		-9.86329	
MZB1		-9.86583	
TRIM55		-9.87004	
FOXP4		-9.87136	
ANKDD1B		-9.87422	
FANCG		-9.87592	
HP		-9.87821	
ACTL6A		-9.87893	
GRIN3B		-9.87959	
RIBC1		-9.87992	
COL24A1		-9.88035	
SLCO4A1		-9.88105	
ARID3A		-9.88339	
SORCS2		-9.88345	
PRNP		-9.89109	
DOCK10		-9.90238	
IVD		-9.90305	
GFAP		-9.90853	
RAD9A		-9.90879	
MIEN1		-9.90998	
PAPOLA		-9.91238	
ATAD3B		-9.91459	
FBXL6		-9.91749	
C4orf19		-9.92276	
UNC13A		-9.92702	
RBM10		-9.935	
ATP5MGL		-9.93904	
GLTP		-9.94129	
DPEP2		-9.94258	
NOL7		-9.94806	
UXT		-9.9541	
GPC3		-9.95453	
MFAP5		-9.95623	
ZNF513		-9.95727	
KCNK3		-9.96094	
ZMYND15		-9.96211	
ZNF789		-9.96258	
LAMC1		-9.96352	
MCHR1		-9.96617	
CCDC149		-9.96631	
RBP5		-9.96632	
ZYX		-9.97883	
MMP14		-9.99039	
ZC2HC1C		-10.004	
RADIL		-10.0073	
NCAPD3		-10.0088	
HMGCR		-10.0157	
ERGIC2		-10.0167	
KLHL23		-10.0204	
ANKRD36C		-10.0233	
SLC16A1		-10.0255	
PCDHGA11		-10.029	
IVNS1ABP		-10.031	
HAUS1		-10.0323	
ITGA3		-10.0388	
HINT2		-10.0498	
CTDSPL		-10.0609	
PROK2		-10.0675	
VNN1		-10.0778	
OSCP1		-10.0779	
FAAH2		-10.0825	
PCDHA2		-10.0828	
C10orf62		-10.0891	
PYGL		-10.0958	
ZNF550		-10.0962	
BEST4		-10.0996	
BEGAIN		-10.1018	
PON1		-10.1051	
ISLR		-10.1106	
ZNF775		-10.1107	
A1BG		-10.1136	
ATP5IF1		-10.1155	
FAM228B		-10.1166	
TEKT4		-10.1241	
CDKN3		-10.1248	
CFAP73		-10.125	
TMEM125		-10.1344	
ELOVL4		-10.1381	
LDOC1		-10.1385	
